chemical_id	chemical_name	disease_id	disease_name	edge_type
UMLS:C0052796	azithromycin	UMLS:C0275804	Streptococcal tonsillitis	TREATS_CDtDO
UMLS:C0052796	azithromycin	UMLS:C0276026	Haemophilus influenzae pneumonia	TREATS_CDtDO
UMLS:C0052796	azithromycin	UMLS:C0339959	Chlamydial pneumonia	TREATS_CDtDO
UMLS:C0052796	azithromycin	UMLS:C0520777	Chlamydial pelvic inflammatory disease	TREATS_CDtDO
UMLS:C0052796	azithromycin	UMLS:C0554628	Streptococcus pyogenes infection	TREATS_CDtDO
UMLS:C0052796	azithromycin	UMLS:C1278807	Urethritis due to Chlamydia trachomatis	TREATS_CDtDO
UMLS:C0052820	azosemide	UMLS:C0018802	Congestive heart failure	TREATS_CDtDO
UMLS:C0052865	bacampicillin	UMLS:C0018081	Gonorrhea	TREATS_CDtDO
UMLS:C0052865	bacampicillin	UMLS:C0031350	Pharyngitis	TREATS_CDtDO
UMLS:C0052865	bacampicillin	UMLS:C0037199	Sinusitis	TREATS_CDtDO
UMLS:C0052865	bacampicillin	UMLS:C0042029	Urinary tract infectious disease	TREATS_CDtDO
UMLS:C0052865	bacampicillin	UMLS:C0276026	Haemophilus influenzae pneumonia	TREATS_CDtDO
UMLS:C0052940	balsalazide	UMLS:C0375359	ulcerative colitis	TREATS_CDtDO
UMLS:C0053071	befunolol	UMLS:C0017601	glaucoma	TREATS_CDtDO
UMLS:C0053071	befunolol	UMLS:C0028840	Ocular hypertension	TREATS_CDtDO
UMLS:C0053091	benazepril	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0053111	benoxaprofen	UMLS:C0003873	rheumatoid arthritis	TREATS_CDtDO
UMLS:C0053225	benzoic acid	UMLS:C0011633	Dermatomyositis	TREATS_CDtDO
UMLS:C0053225	benzoic acid	UMLS:C0011644	Systemic sclerosis	TREATS_CDtDO
UMLS:C0053225	benzoic acid	UMLS:C0030807	Pemphigus	TREATS_CDtDO
UMLS:C0053225	benzoic acid	UMLS:C0030848	Induratio penis plastica	TREATS_CDtDO
UMLS:C0053225	benzoic acid	UMLS:C0220994	Hyperammonemia	TREATS_CDtDO
UMLS:C0053225	benzoic acid	UMLS:C1527383	Morphea	TREATS_CDtDO
UMLS:C0053230	benznidazole	UMLS:C0041234	Infection by Trypanosoma cruzi	TREATS_CDtDO
UMLS:C0053284	benzquinamide	UMLS:C0520909	Postoperative nausea and vomiting	TREATS_CDtDO
UMLS:C0053523	betamethasone dipropionate	UMLS:C0011615	atopic dermatitis	TREATS_CDtDO
UMLS:C0053523	betamethasone dipropionate	UMLS:C0011616	Contact dermatitis	TREATS_CDtDO
UMLS:C0053523	betamethasone dipropionate	UMLS:C0015230	Eruption of skin	TREATS_CDtDO
UMLS:C0053523	betamethasone dipropionate	UMLS:C0024138	Discoid lupus erythematosus	TREATS_CDtDO
UMLS:C0053523	betamethasone dipropionate	UMLS:C0033775	Pruritus ani	TREATS_CDtDO
UMLS:C0053523	betamethasone dipropionate	UMLS:C0033777	Pruritus of genital organs	TREATS_CDtDO
UMLS:C0053523	betamethasone dipropionate	UMLS:C0036508	Seborrheic dermatitis	TREATS_CDtDO
UMLS:C0053523	betamethasone dipropionate	UMLS:C0040252	Tinea corporis	TREATS_CDtDO
UMLS:C0053523	betamethasone dipropionate	UMLS:C0040259	Tinea pedis	TREATS_CDtDO
UMLS:C0053523	betamethasone dipropionate	UMLS:C0079773	Primary cutaneous T-cell lymphoma	TREATS_CDtDO
UMLS:C0053523	betamethasone dipropionate	UMLS:C0085074	Granuloma annulare	TREATS_CDtDO
UMLS:C0053523	betamethasone dipropionate	UMLS:C0149922	Lichen simplex chronicus	TREATS_CDtDO
UMLS:C0053523	betamethasone dipropionate	UMLS:C0406317	Plaque psoriasis	TREATS_CDtDO
UMLS:C0053523	betamethasone dipropionate	UMLS:C0406326	Scalp psoriasis	TREATS_CDtDO
UMLS:C0053523	betamethasone dipropionate	UMLS:C1384589	Tinea cruris	TREATS_CDtDO
UMLS:C0053526	bethanechol	UMLS:C0080274	Retention of urine	TREATS_CDtDO
UMLS:C0053792	bismuth subsalicylate	UMLS:C0011991	Diarrhea	TREATS_CDtDO
UMLS:C0053792	bismuth subsalicylate	UMLS:C0013395	Indigestion	TREATS_CDtDO
UMLS:C0053799	bisoprolol	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0053881	pemirolast	UMLS:C0004096	asthma	TREATS_CDtDO
UMLS:C0053881	pemirolast	UMLS:C0009766	Allergic conjunctivitis	TREATS_CDtDO
UMLS:C0053882	cefprozil	UMLS:C0006277	Bronchitis	TREATS_CDtDO
UMLS:C0053882	cefprozil	UMLS:C0040425	Tonsillitis	TREATS_CDtDO
UMLS:C0053882	cefprozil	UMLS:C0041912	Upper respiratory infection	TREATS_CDtDO
UMLS:C0053882	cefprozil	UMLS:C0271429	Acute otitis media	TREATS_CDtDO
UMLS:C0053882	cefprozil	UMLS:C0275556	Acute bacterial sinusitis	TREATS_CDtDO
UMLS:C0053882	cefprozil	UMLS:C0275804	Streptococcal tonsillitis	TREATS_CDtDO
UMLS:C0053882	cefprozil	UMLS:C0554628	Streptococcus pyogenes infection	TREATS_CDtDO
UMLS:C0054015	nesiritide	UMLS:C0581377	Decompensated cardiac failure	TREATS_CDtDO
UMLS:C0054040	bretylium	UMLS:C0042510	Ventricular fibrillation	TREATS_CDtDO
UMLS:C0054040	bretylium	UMLS:C0085612	Ventricular arrhythmia	TREATS_CDtDO
UMLS:C0054120	bromazine	UMLS:C0009443	Common cold	TREATS_CDtDO
UMLS:C0054120	bromazine	UMLS:C0010200	Cough	TREATS_CDtDO
UMLS:C0054120	bromazine	UMLS:C0027424	Nasal congestion	TREATS_CDtDO
UMLS:C0054120	bromazine	UMLS:C1260880	Nasal discharge	TREATS_CDtDO
UMLS:C0054201	budesonide	UMLS:C0004096	asthma	TREATS_CDtDO
UMLS:C0054201	budesonide	UMLS:C0010346	Crohn's disease	TREATS_CDtDO
UMLS:C0054234	butalbital	UMLS:C0033893	Tension-type headache	TREATS_CDtDO
UMLS:C0054235	butamben	UMLS:C0033774	Itching of skin	TREATS_CDtDO
UMLS:C0054235	butamben	UMLS:C0152030	Skin irritation	TREATS_CDtDO
UMLS:C0054249	butobarbital	UMLS:C0917801	Insomnia	TREATS_CDtDO
UMLS:C0054259	butoconazole	UMLS:C0700345	Candidal vulvovaginitis	TREATS_CDtDO
UMLS:C0054340	acrivastine	UMLS:C0009443	Common cold	TREATS_CDtDO
UMLS:C0054340	acrivastine	UMLS:C0009766	Allergic conjunctivitis	TREATS_CDtDO
UMLS:C0054340	acrivastine	UMLS:C0018621	Seasonal allergic rhinitis	TREATS_CDtDO
UMLS:C0054340	acrivastine	UMLS:C0027424	Nasal congestion	TREATS_CDtDO
UMLS:C0054340	acrivastine	UMLS:C0035460	Vasomotor rhinitis	TREATS_CDtDO
UMLS:C0054340	acrivastine	UMLS:C0037383	Sneezing	TREATS_CDtDO
UMLS:C0054340	acrivastine	UMLS:C1260880	Nasal discharge	TREATS_CDtDO
UMLS:C0054425	ceruletide	UMLS:C0358514	Diagnostic aid	TREATS_CDtDO
UMLS:C0054654	carbarsone	UMLS:C0152499	Acute amebiasis	TREATS_CDtDO
UMLS:C0054668	pentoxyverine	UMLS:C0009443	Common cold	TREATS_CDtDO
UMLS:C0054668	pentoxyverine	UMLS:C0010200	Cough	TREATS_CDtDO
UMLS:C0054668	pentoxyverine	UMLS:C0027424	Nasal congestion	TREATS_CDtDO
UMLS:C0054668	pentoxyverine	UMLS:C0035455	Rhinitis	TREATS_CDtDO
UMLS:C0054668	pentoxyverine	UMLS:C0035460	Vasomotor rhinitis	TREATS_CDtDO
UMLS:C0054668	pentoxyverine	UMLS:C1260880	Nasal discharge	TREATS_CDtDO
UMLS:C0054670	carbetocin	UMLS:C0032897	Prader-Willi syndrome	TREATS_CDtDO
UMLS:C0054670	carbetocin	UMLS:C0042135	Atony of uterus	TREATS_CDtDO
UMLS:C0054820	caroxazone	UMLS:C0011581	Depressive disorder	TREATS_CDtDO
UMLS:C0054836	carvedilol	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0054836	carvedilol	UMLS:C0264716	Chronic heart failure	TREATS_CDtDO
UMLS:C0055003	cefepime	UMLS:C0004626	Bacterial pneumonia	TREATS_CDtDO
UMLS:C0055003	cefepime	UMLS:C0155860	Pneumonia due to Pseudomonas	TREATS_CDtDO
UMLS:C0055003	cefepime	UMLS:C0155862	Pneumonia due to Streptococcus	TREATS_CDtDO
UMLS:C0055003	cefepime	UMLS:C0341503	Bacterial peritonitis	TREATS_CDtDO
UMLS:C0055003	cefepime	UMLS:C0343402	Bacterial infection due to Klebsiella pneumoniae	TREATS_CDtDO
UMLS:C0055003	cefepime	UMLS:C0520775	Klebsiella cystitis	TREATS_CDtDO
UMLS:C0055003	cefepime	UMLS:C0554628	Streptococcus pyogenes infection	TREATS_CDtDO
UMLS:C0055003	cefepime	UMLS:C0577708	Escherichia coli urinary tract infection	TREATS_CDtDO
UMLS:C0055003	cefepime	UMLS:C0577709	Proteus urinary tract infection	TREATS_CDtDO
UMLS:C0055003	cefepime	UMLS:C0729524	Bacterial urinary infection	TREATS_CDtDO
UMLS:C0055003	cefepime	UMLS:C1112209	Infectious disease of abdomen	TREATS_CDtDO
UMLS:C0055014	ceftibuten	UMLS:C0040425	Tonsillitis	TREATS_CDtDO
UMLS:C0055014	ceftibuten	UMLS:C0271429	Acute otitis media	TREATS_CDtDO
UMLS:C0055014	ceftibuten	UMLS:C0275804	Streptococcal tonsillitis	TREATS_CDtDO
UMLS:C0055014	ceftibuten	UMLS:C0554628	Streptococcus pyogenes infection	TREATS_CDtDO
UMLS:C0055015	cefuroxime axetil	UMLS:C0004626	Bacterial pneumonia	TREATS_CDtDO
UMLS:C0055015	cefuroxime axetil	UMLS:C0018081	Gonorrhea	TREATS_CDtDO
UMLS:C0055015	cefuroxime axetil	UMLS:C0021099	Impetigo	TREATS_CDtDO
UMLS:C0055015	cefuroxime axetil	UMLS:C0024198	Lyme disease	TREATS_CDtDO
UMLS:C0055015	cefuroxime axetil	UMLS:C0149725	Lower respiratory tract infection	TREATS_CDtDO
UMLS:C0055015	cefuroxime axetil	UMLS:C0155804	Acute maxillary sinusitis	TREATS_CDtDO
UMLS:C0055015	cefuroxime axetil	UMLS:C0155862	Pneumonia due to Streptococcus	TREATS_CDtDO
UMLS:C0055015	cefuroxime axetil	UMLS:C0271429	Acute otitis media	TREATS_CDtDO
UMLS:C0055015	cefuroxime axetil	UMLS:C0275556	Acute bacterial sinusitis	TREATS_CDtDO
UMLS:C0055015	cefuroxime axetil	UMLS:C0275652	Acute gonococcal urethritis	TREATS_CDtDO
UMLS:C0055015	cefuroxime axetil	UMLS:C0275665	Gonorrhea of rectum	TREATS_CDtDO
UMLS:C0055015	cefuroxime axetil	UMLS:C0275804	Streptococcal tonsillitis	TREATS_CDtDO
UMLS:C0055015	cefuroxime axetil	UMLS:C0276026	Haemophilus influenzae pneumonia	TREATS_CDtDO
UMLS:C0055015	cefuroxime axetil	UMLS:C0520775	Klebsiella cystitis	TREATS_CDtDO
UMLS:C0055015	cefuroxime axetil	UMLS:C0554628	Streptococcus pyogenes infection	TREATS_CDtDO
UMLS:C0055015	cefuroxime axetil	UMLS:C0577708	Escherichia coli urinary tract infection	TREATS_CDtDO
UMLS:C0055015	cefuroxime axetil	UMLS:C0729524	Bacterial urinary infection	TREATS_CDtDO
UMLS:C0055021	celiprolol	UMLS:C0002962	Angina pectoris	TREATS_CDtDO
UMLS:C0055021	celiprolol	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0055147	cetirizine	UMLS:C0009443	Common cold	TREATS_CDtDO
UMLS:C0055147	cetirizine	UMLS:C0009766	Allergic conjunctivitis	TREATS_CDtDO
UMLS:C0055147	cetirizine	UMLS:C0018621	Seasonal allergic rhinitis	TREATS_CDtDO
UMLS:C0055147	cetirizine	UMLS:C0027424	Nasal congestion	TREATS_CDtDO
UMLS:C0055147	cetirizine	UMLS:C0035460	Vasomotor rhinitis	TREATS_CDtDO
UMLS:C0055147	cetirizine	UMLS:C0037383	Sneezing	TREATS_CDtDO
UMLS:C0055147	cetirizine	UMLS:C0578870	Chronic idiopathic urticaria	TREATS_CDtDO
UMLS:C0055147	cetirizine	UMLS:C1260880	Nasal discharge	TREATS_CDtDO
UMLS:C0055152	cetyl alcohol	UMLS:C0035220	Respiratory distress syndrome in the newborn	TREATS_CDtDO
UMLS:C0055332	tosylchloramide sodium	UMLS:C0443072	Antiseptic preparation	TREATS_CDtDO
UMLS:C0055339	chloramphenicol succinate	UMLS:C0036117	Salmonella infection	TREATS_CDtDO
UMLS:C0055339	chloramphenicol succinate	UMLS:C0041466	Typhoid fever	TREATS_CDtDO
UMLS:C0055343	chlorazanil	UMLS:C0002892	Pernicious anemia	TREATS_CDtDO
UMLS:C0055343	chlorazanil	UMLS:C0042847	Cobalamin deficiency	TREATS_CDtDO
UMLS:C0055461	chloroxine	UMLS:C0036508	Seborrheic dermatitis	TREATS_CDtDO
UMLS:C0055461	chloroxine	UMLS:C0423775	Pityriasis simplex	TREATS_CDtDO
UMLS:C0055463	chloroxylenol	UMLS:C0443072	Antiseptic preparation	TREATS_CDtDO
UMLS:C0055467	chlorphenesin carbamate	UMLS:C0026838	Spasticity	TREATS_CDtDO
UMLS:C0055477	lornoxicam	UMLS:C0030193	Pain	TREATS_CDtDO
UMLS:C0055568	cholic acid	UMLS:C0005424	Disorder of biliary tract	TREATS_CDtDO
UMLS:C0055568	cholic acid	UMLS:C0008350	Calculus in biliary tract	TREATS_CDtDO
UMLS:C0055568	cholic acid	UMLS:C0009806	Constipation	TREATS_CDtDO
UMLS:C0055568	cholic acid	UMLS:C0238052	Cholestanol storage disease	TREATS_CDtDO
UMLS:C0055568	cholic acid	UMLS:C0342826	3-Beta-hydroxy-delta-5-C27-steroid dehydrogenase deficiency	TREATS_CDtDO
UMLS:C0055568	cholic acid	UMLS:C0342827	Delta-4-3-oxosteroid-5-beta-reductase deficiency	TREATS_CDtDO
UMLS:C0055711	ciclopirox	UMLS:C0006846	Candidiasis of skin	TREATS_CDtDO
UMLS:C0055711	ciclopirox	UMLS:C0036508	Seborrheic dermatitis	TREATS_CDtDO
UMLS:C0055711	ciclopirox	UMLS:C0040252	Tinea corporis	TREATS_CDtDO
UMLS:C0055711	ciclopirox	UMLS:C0040259	Tinea pedis	TREATS_CDtDO
UMLS:C0055711	ciclopirox	UMLS:C0040261	Onychomycosis due to dermatophyte	TREATS_CDtDO
UMLS:C0055711	ciclopirox	UMLS:C0040262	Pityriasis versicolor	TREATS_CDtDO
UMLS:C0055711	ciclopirox	UMLS:C0423775	Pityriasis simplex	TREATS_CDtDO
UMLS:C0055711	ciclopirox	UMLS:C1384589	Tinea cruris	TREATS_CDtDO
UMLS:C0055723	cilazapril	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0055729	cilostazol	UMLS:C0021775	Intermittent claudication	TREATS_CDtDO
UMLS:C0055775	ciprofibrate	UMLS:C0020474	Mixed hyperlipidemia	TREATS_CDtDO
UMLS:C0055775	ciprofibrate	UMLS:C0020557	Hypertriglyceridemia	TREATS_CDtDO
UMLS:C0055819	citric acid	UMLS:C0013395	Indigestion	TREATS_CDtDO
UMLS:C0055819	citric acid	UMLS:C0030193	Pain	TREATS_CDtDO
UMLS:C0055819	citric acid	UMLS:C0393735	Headache disorder	TREATS_CDtDO
UMLS:C0055856	clarithromycin	UMLS:C0004626	Bacterial pneumonia	TREATS_CDtDO
UMLS:C0055856	clarithromycin	UMLS:C0032302	Pneumonia due to Mycoplasma pneumoniae	TREATS_CDtDO
UMLS:C0055856	clarithromycin	UMLS:C0155804	Acute maxillary sinusitis	TREATS_CDtDO
UMLS:C0055856	clarithromycin	UMLS:C0155862	Pneumonia due to Streptococcus	TREATS_CDtDO
UMLS:C0055856	clarithromycin	UMLS:C0271429	Acute otitis media	TREATS_CDtDO
UMLS:C0055856	clarithromycin	UMLS:C0275556	Acute bacterial sinusitis	TREATS_CDtDO
UMLS:C0055856	clarithromycin	UMLS:C0275804	Streptococcal tonsillitis	TREATS_CDtDO
UMLS:C0055856	clarithromycin	UMLS:C0276026	Haemophilus influenzae pneumonia	TREATS_CDtDO
UMLS:C0055856	clarithromycin	UMLS:C0339959	Chlamydial pneumonia	TREATS_CDtDO
UMLS:C0055856	clarithromycin	UMLS:C0343378	Helicobacter pylori-associated gastritis	TREATS_CDtDO
UMLS:C0055856	clarithromycin	UMLS:C0554628	Streptococcus pyogenes infection	TREATS_CDtDO
UMLS:C0055860	clavulanic acid	UMLS:C0004626	Bacterial pneumonia	TREATS_CDtDO
UMLS:C0055860	clavulanic acid	UMLS:C0014836	Infection due to Escherichia coli	TREATS_CDtDO
UMLS:C0055860	clavulanic acid	UMLS:C0032308	Staphylococcal pneumonia	TREATS_CDtDO
UMLS:C0055860	clavulanic acid	UMLS:C0035468	Rhinoscleroma	TREATS_CDtDO
UMLS:C0055860	clavulanic acid	UMLS:C0042029	Urinary tract infectious disease	TREATS_CDtDO
UMLS:C0055860	clavulanic acid	UMLS:C0155862	Pneumonia due to Streptococcus	TREATS_CDtDO
UMLS:C0055860	clavulanic acid	UMLS:C0275556	Acute bacterial sinusitis	TREATS_CDtDO
UMLS:C0055860	clavulanic acid	UMLS:C0276026	Haemophilus influenzae pneumonia	TREATS_CDtDO
UMLS:C0055860	clavulanic acid	UMLS:C0276088	Septicemia due to Escherichia coli	TREATS_CDtDO
UMLS:C0055860	clavulanic acid	UMLS:C0343402	Bacterial infection due to Klebsiella pneumoniae	TREATS_CDtDO
UMLS:C0055860	clavulanic acid	UMLS:C0519030	Pneumonia due to Klebsiella pneumoniae	TREATS_CDtDO
UMLS:C0055860	clavulanic acid	UMLS:C0520775	Klebsiella cystitis	TREATS_CDtDO
UMLS:C0055860	clavulanic acid	UMLS:C0577708	Escherichia coli urinary tract infection	TREATS_CDtDO
UMLS:C0055860	clavulanic acid	UMLS:C0684256	Bacterial septicemia	TREATS_CDtDO
UMLS:C0055860	clavulanic acid	UMLS:C0729524	Bacterial urinary infection	TREATS_CDtDO
UMLS:C0055881	clindamycin phosphate	UMLS:C0001144	Acne vulgaris	TREATS_CDtDO
UMLS:C0055881	clindamycin phosphate	UMLS:C0014013	Empyema of pleura	TREATS_CDtDO
UMLS:C0055881	clindamycin phosphate	UMLS:C0032290	Aspiration pneumonia	TREATS_CDtDO
UMLS:C0055881	clindamycin phosphate	UMLS:C0032308	Staphylococcal pneumonia	TREATS_CDtDO
UMLS:C0055881	clindamycin phosphate	UMLS:C0152964	Streptococcal septicemia	TREATS_CDtDO
UMLS:C0055881	clindamycin phosphate	UMLS:C0152965	Staphylococcal septicemia	TREATS_CDtDO
UMLS:C0055881	clindamycin phosphate	UMLS:C0152967	Anaerobic septicemia	TREATS_CDtDO
UMLS:C0055881	clindamycin phosphate	UMLS:C0155862	Pneumonia due to Streptococcus	TREATS_CDtDO
UMLS:C0055881	clindamycin phosphate	UMLS:C0157749	Infectious disorder of joint	TREATS_CDtDO
UMLS:C0055881	clindamycin phosphate	UMLS:C0554628	Streptococcus pyogenes infection	TREATS_CDtDO
UMLS:C0055881	clindamycin phosphate	UMLS:C0684256	Bacterial septicemia	TREATS_CDtDO
UMLS:C0055881	clindamycin phosphate	UMLS:C0854328	Infection due to anaerobic bacteria	TREATS_CDtDO
UMLS:C0055881	clindamycin phosphate	UMLS:C1112209	Infectious disease of abdomen	TREATS_CDtDO
UMLS:C0055891	clobazam	UMLS:C0238111	Lennox-Gastaut syndrome	TREATS_CDtDO
UMLS:C0055895	clobetasol propionate	UMLS:C0011615	atopic dermatitis	TREATS_CDtDO
UMLS:C0055895	clobetasol propionate	UMLS:C0011616	Contact dermatitis	TREATS_CDtDO
UMLS:C0055895	clobetasol propionate	UMLS:C0036271	Dermatosis of scalp	TREATS_CDtDO
UMLS:C0055895	clobetasol propionate	UMLS:C0036508	Seborrheic dermatitis	TREATS_CDtDO
UMLS:C0055895	clobetasol propionate	UMLS:C0085656	Nummular eczema	TREATS_CDtDO
UMLS:C0055895	clobetasol propionate	UMLS:C0406317	Plaque psoriasis	TREATS_CDtDO
UMLS:C0055895	clobetasol propionate	UMLS:C0406326	Scalp psoriasis	TREATS_CDtDO
UMLS:C0055896	clobetasone butyrate	UMLS:C0011615	atopic dermatitis	TREATS_CDtDO
UMLS:C0055896	clobetasone butyrate	UMLS:C0013595	Eczema	TREATS_CDtDO
UMLS:C0055897	clobutinol	UMLS:C0850149	Non-productive cough	TREATS_CDtDO
UMLS:C0055900	clocortolone pivalate	UMLS:C0011615	atopic dermatitis	TREATS_CDtDO
UMLS:C0055900	clocortolone pivalate	UMLS:C0011616	Contact dermatitis	TREATS_CDtDO
UMLS:C0055900	clocortolone pivalate	UMLS:C0015230	Eruption of skin	TREATS_CDtDO
UMLS:C0055900	clocortolone pivalate	UMLS:C0024138	Discoid lupus erythematosus	TREATS_CDtDO
UMLS:C0055900	clocortolone pivalate	UMLS:C0033775	Pruritus ani	TREATS_CDtDO
UMLS:C0055900	clocortolone pivalate	UMLS:C0033777	Pruritus of genital organs	TREATS_CDtDO
UMLS:C0055900	clocortolone pivalate	UMLS:C0036508	Seborrheic dermatitis	TREATS_CDtDO
UMLS:C0055900	clocortolone pivalate	UMLS:C0079773	Primary cutaneous T-cell lymphoma	TREATS_CDtDO
UMLS:C0055900	clocortolone pivalate	UMLS:C0085074	Granuloma annulare	TREATS_CDtDO
UMLS:C0055900	clocortolone pivalate	UMLS:C0149922	Lichen simplex chronicus	TREATS_CDtDO
UMLS:C0055900	clocortolone pivalate	UMLS:C0406317	Plaque psoriasis	TREATS_CDtDO
UMLS:C0055900	clocortolone pivalate	UMLS:C0406326	Scalp psoriasis	TREATS_CDtDO
UMLS:C0055904	clofedanol	UMLS:C0009443	Common cold	TREATS_CDtDO
UMLS:C0055904	clofedanol	UMLS:C0010200	Cough	TREATS_CDtDO
UMLS:C0055904	clofedanol	UMLS:C0027424	Nasal congestion	TREATS_CDtDO
UMLS:C0055904	clofedanol	UMLS:C0035455	Rhinitis	TREATS_CDtDO
UMLS:C0055904	clofedanol	UMLS:C0035460	Vasomotor rhinitis	TREATS_CDtDO
UMLS:C0055904	clofedanol	UMLS:C1260880	Nasal discharge	TREATS_CDtDO
UMLS:C0056077	ubidecarenone	UMLS:C0018802	Congestive heart failure	TREATS_CDtDO
UMLS:C0056519	crotamiton	UMLS:C0033774	Itching of skin	TREATS_CDtDO
UMLS:C0056519	crotamiton	UMLS:C0036262	Infestation by Sarcoptes scabiei var hominis	TREATS_CDtDO
UMLS:C0056732	cyclobenzaprine	UMLS:C0026838	Spasticity	TREATS_CDtDO
UMLS:C0056835	cycrimine	UMLS:C0030567	Parkinson's disease	TREATS_CDtDO
UMLS:C0057135	dantron	UMLS:C0009806	Constipation	TREATS_CDtDO
UMLS:C0057232	decamethoxine	UMLS:C0443072	Antiseptic preparation	TREATS_CDtDO
UMLS:C0057257	defibrotide	UMLS:C0019156	Veno-occlusive disease of the liver	TREATS_CDtDO
UMLS:C0057258	deflazacort	UMLS:C0013264	Duchenne muscular dystrophy	TREATS_CDtDO
UMLS:C0057301	delapril	UMLS:C0020538	hypertension	TREATS_CDtDO
UMLS:C0057598	dexamethasone acetate	UMLS:C0376544	hematologic cancer	TREATS_CDtDO
UMLS:C0057605	dexbrompheniramine	UMLS:C0009766	Allergic conjunctivitis	TREATS_CDtDO
UMLS:C0057605	dexbrompheniramine	UMLS:C0018621	Seasonal allergic rhinitis	TREATS_CDtDO
UMLS:C0057605	dexbrompheniramine	UMLS:C0033774	Itching of skin	TREATS_CDtDO
UMLS:C0057605	dexbrompheniramine	UMLS:C0035460	Vasomotor rhinitis	TREATS_CDtDO
UMLS:C0057605	dexbrompheniramine	UMLS:C0042109	Urticaria	TREATS_CDtDO
UMLS:C0057605	dexbrompheniramine	UMLS:C0343065	Dermatographic urticaria	TREATS_CDtDO
UMLS:C0057605	dexbrompheniramine	UMLS:C0392171	Influenza-like symptoms	TREATS_CDtDO
UMLS:C0057606	dexchlorpheniramine	UMLS:C0009766	Allergic conjunctivitis	TREATS_CDtDO
UMLS:C0057606	dexchlorpheniramine	UMLS:C0018621	Seasonal allergic rhinitis	TREATS_CDtDO
UMLS:C0057606	dexchlorpheniramine	UMLS:C0033774	Itching of skin	TREATS_CDtDO
UMLS:C0057606	dexchlorpheniramine	UMLS:C0035460	Vasomotor rhinitis	TREATS_CDtDO
UMLS:C0057606	dexchlorpheniramine	UMLS:C0042109	Urticaria	TREATS_CDtDO
UMLS:C0057606	dexchlorpheniramine	UMLS:C0343065	Dermatographic urticaria	TREATS_CDtDO
UMLS:C0057610	dexpanthenol	UMLS:C0011974	Diaper rash	TREATS_CDtDO
UMLS:C0057610	dexpanthenol	UMLS:C0013595	Eczema	TREATS_CDtDO
UMLS:C0057610	dexpanthenol	UMLS:C0030446	Paralytic ileus	TREATS_CDtDO
UMLS:C0057610	dexpanthenol	UMLS:C0037274	Disorder of skin	TREATS_CDtDO
UMLS:C0057610	dexpanthenol	UMLS:C0152020	Gastroparesis	TREATS_CDtDO
UMLS:C0057610	dexpanthenol	UMLS:C0684339	Toxicodendron radicans	TREATS_CDtDO
UMLS:C0057626	dezocine	UMLS:C0030193	Pain	TREATS_CDtDO
UMLS:C0057981	difenoxin	UMLS:C0011991	Diarrhea	TREATS_CDtDO
UMLS:C0057992	diflorasone diacetate	UMLS:C0011615	atopic dermatitis	TREATS_CDtDO
UMLS:C0057992	diflorasone diacetate	UMLS:C0011616	Contact dermatitis	TREATS_CDtDO
UMLS:C0057992	diflorasone diacetate	UMLS:C0015230	Eruption of skin	TREATS_CDtDO
UMLS:C0057992	diflorasone diacetate	UMLS:C0024138	Discoid lupus erythematosus	TREATS_CDtDO
UMLS:C0057992	diflorasone diacetate	UMLS:C0033775	Pruritus ani	TREATS_CDtDO
UMLS:C0057992	diflorasone diacetate	UMLS:C0033777	Pruritus of genital organs	TREATS_CDtDO
UMLS:C0057992	diflorasone diacetate	UMLS:C0036508	Seborrheic dermatitis	TREATS_CDtDO
UMLS:C0057992	diflorasone diacetate	UMLS:C0079773	Primary cutaneous T-cell lymphoma	TREATS_CDtDO
UMLS:C0057992	diflorasone diacetate	UMLS:C0085074	Granuloma annulare	TREATS_CDtDO
UMLS:C0057992	diflorasone diacetate	UMLS:C0149922	Lichen simplex chronicus	TREATS_CDtDO
UMLS:C0057992	diflorasone diacetate	UMLS:C0406317	Plaque psoriasis	TREATS_CDtDO
UMLS:C0057992	diflorasone diacetate	UMLS:C0406326	Scalp psoriasis	TREATS_CDtDO
UMLS:C0058056	dihydrocodeine	UMLS:C0009443	Common cold	TREATS_CDtDO
UMLS:C0058056	dihydrocodeine	UMLS:C0010200	Cough	TREATS_CDtDO
UMLS:C0058056	dihydrocodeine	UMLS:C0027424	Nasal congestion	TREATS_CDtDO
UMLS:C0058056	dihydrocodeine	UMLS:C0030193	Pain	TREATS_CDtDO
UMLS:C0058056	dihydrocodeine	UMLS:C0035455	Rhinitis	TREATS_CDtDO
UMLS:C0058056	dihydrocodeine	UMLS:C1260880	Nasal discharge	TREATS_CDtDO
UMLS:C0058135	carbaldrate	UMLS:C0013395	Indigestion	TREATS_CDtDO
UMLS:C0058135	carbaldrate	UMLS:C0017168	Gastroesophageal reflux disease	TREATS_CDtDO
UMLS:C0058135	carbaldrate	UMLS:C0018834	Heartburn	TREATS_CDtDO
UMLS:C0058135	carbaldrate	UMLS:C0030920	Peptic ulcer	TREATS_CDtDO
UMLS:C0058181	diloxanide furoate	UMLS:C0002438	Amebic infection	TREATS_CDtDO
