dc_struct_id,compound_umlscui,compound_name,relationship,dc_disease_id,disease_umlscui,disease_name,disease_umls_semantic_type,etype,salt,base,in_semmed,salt_in_semmed,base_in_semmed
279,C2746099,aztreonam,indication,21002440,C0014179,Endometritis,T047,TREATS_CDtDO,,,False,False,False
276,C0052796,azithromycin,indication,21001286,C0009768,Bacterial conjunctivitis,T047,TREATS_CDtDO,,,True,False,False
640,C0008777,cilastatin,indication,21000110,C0684256,Bacterial septicemia,T047,TREATS_CDtDO,C0282395,,False,False,False
640,C0008777,cilastatin,indication,21001804,C0155862,Pneumonia due to Streptococcus,T047,TREATS_CDtDO,C0282395,,False,False,False
678,C0008947,clindamycin,indication,21002159,C1112209,Infectious disease of abdomen,T047,TREATS_CDtDO,C2827115,,True,False,False
4606,C0055900,clocortolone pivalate,indication,21002686,C0406317,Plaque psoriasis,T047,TREATS_CDtDO,,,False,False,False
734,C0010137,cortisone acetate,indication,21000591,C0040147,Thyroiditis,T047,TREATS_CDtDO,,,True,False,False
749,C0010547,cyclizine,indication,21001772,C0035460,Vasomotor rhinitis,T047,TREATS_CDtDO,C0600197,,False,False,False
842,C0887411,dextromethorphan,indication,21003069,C0015967,Fever,T033,TREATS_CDtDO,,,False,False,False
2825,C0042679,vincristine,indication,21013610,C0376544,hematologic cancer,T191,TREATS_CDtDO,C0042680,,True,False,False
2798,C0249458,valaciclovir,indication,21000171,C0019360,Herpes zoster,T047,TREATS_CDtDO,C0771309,,True,True,False
396,C0673966,brinzolamide,indication,21001205,C0017601,glaucoma,T047,TREATS_CDtDO,,,True,False,False
494,C0054668,pentoxyverine,indication,21001738,C0009443,Common cold,T047,TREATS_CDtDO,C0937606,,False,False,False
2187,C0031955,piperacillin,indication,21002572,C0392618,Postoperative infection,T046,TREATS_CDtDO,C0700463,,False,False,False
2253,C0032952,prednisone,indication,21000571,C0149911,Humoral hypercalcemia of malignancy,T047,TREATS_CDtDO,,,False,False,False
2245,C0032950,prednisolone,indication,21001666,C0039483,Giant cell arteritis,T047,TREATS_CDtDO,,,True,False,False
1790,C0025872,metronidazole,indication,21001924,C0149725,Lower respiratory tract infection,T047,TREATS_CDtDO,C0282239,,False,False,False
1813,C0026187,minocycline,indication,21000291,C0024286,Lymphogranuloma venereum,T047,TREATS_CDtDO,C0026186,,True,False,False
1845,C0770901,morphine,indication,21003025,C0002915,General anesthesia,T061,TREATS_CDtDO,,C0026549,False,False,False
1813,C0026187,minocycline,indication,21001949,C0031099,periodontitis,T047,TREATS_CDtDO,C0026186,,True,True,False
1890,C0068485,nefazodone,indication,21000952,C1269683,Major depressive disorder,T048,TREATS_CDtDO,C0771310,,True,False,False
512,C0007257,carmustine,indication,21000480,C0376544,hematologic cancer,T191,TREATS_CDtDO,,,True,False,False
559,C0007559,ceftazidime,indication,21013432,C0085437,Bacterial meningitis,T047,TREATS_CDtDO,C3273890,,True,False,False
559,C0007559,ceftazidime,indication,21001801,C0276026,Haemophilus influenzae pneumonia,T047,TREATS_CDtDO,C3273890,,False,False,False
562,C0055014,ceftibuten,indication,21001834,C0339933,Acute bacterial bronchitis,T047,TREATS_CDtDO,,,False,False,False
2279,C0033308,progesterone,indication,21002510,C0221392,Atrophic vaginitis,T047,TREATS_CDtDO,,,True,False,False
2326,C0033798,pseudoephedrine,indication,21003076,C0392171,Influenza-like symptoms,T184,TREATS_CDtDO,C0304431,,False,False,False
2377,C0035608,rifampicin,indication,21003414,C0421162,Meningococcus carrier,T033,TREATS_CDtDO,,,True,False,False
2342,C0034410,quinestrol,indication,21002508,C0600142,Menopausal flushing,T184,TREATS_CDtDO,,,False,False,False
968,C0043822,drospirenone,indication,21002493,C0520676,Premenstrual dysphoric disorder,T048,TREATS_CDtDO,,,True,False,False
961,C0013090,doxycycline,indication,21001750,C0031350,Pharyngitis,T047,TREATS_CDtDO,C3640797,,False,False,False
934,C0025368,levomenthol,indication,21002836,C0004604,Backache,T184,TREATS_CDtDO,,,False,False,False
1981,C0028902,ofloxacin,indication,21001834,C0339933,Acute bacterial bronchitis,T047,TREATS_CDtDO,,,False,False,False
1967,C0028365,norfloxacin,indication,21001833,C0006277,Bronchitis,T047,TREATS_CDtDO,,,False,False,False
1981,C0028902,ofloxacin,indication,21001368,C0029878,Otitis externa,T047,TREATS_CDtDO,,,True,False,False
1943,C0068788,nitazoxanide,indication,21009925,C0010418,Infection by Cryptosporidium,T047,TREATS_CDtDO,,,True,False,False
1960,C0028351,norepinephrine,indication,21001855,C0034067,Pulmonary emphysema,T047,TREATS_CDtDO,,,False,False,False
576,C0007738,cefradine,indication,21001385,C0729586,Infective otitis media,T047,TREATS_CDtDO,,,False,False,False
575,C0085905,cefapirin,indication,21000101,C0276088,Septicemia due to Escherichia coli,T047,TREATS_CDtDO,,C0007737,False,False,False
565,C0007562,cefuroxime,indication,21000244,C0024198,Lyme disease,T047,TREATS_CDtDO,C0701852,,False,False,False
565,C0007562,cefuroxime,indication,21001806,C0032308,Staphylococcal pneumonia,T047,TREATS_CDtDO,C0701852,,False,False,False
609,C0008273,chlorothiazide,indication,21001435,C0745138,Hypertensive urgency,T047,TREATS_CDtDO,C0304489,,False,False,False
659,C0008809,ciprofloxacin,indication,21002875,C0158371,Acute osteomyelitis,T047,TREATS_CDtDO,C0282104,,False,False,False
674,C0766108,clevidipine,indication,21001432,C0020538,hypertension,T047,TREATS_CDtDO,,,True,False,False
668,C0055856,clarithromycin,indication,21001846,C0856695,Acute exacerbation of chronic bronchitis,T047,TREATS_CDtDO,,,False,False,False
2445,C0074554,simvastatin,indication,21000706,C0020479,Familial type 3 hyperlipoproteinemia,T047,TREATS_CDtDO,,,True,False,False
2419,C0073992,salmeterol,indication,21001862,C0004096,asthma,T047,TREATS_CDtDO,C0245531,,False,False,False
2528,C0038742,sulfinpyrazone,indication,21003276,C0740394,Hyperuricemia,T047,TREATS_CDtDO,,,True,False,False
2481,C0038425,streptomycin,indication,21002328,C0520775,Klebsiella cystitis,T047,TREATS_CDtDO,C0038426,,False,False,False
1010,C0537439,enfuvirtide,indication,21000157,C0019693,Human immunodeficiency virus infection,T047,TREATS_CDtDO,,,True,False,False
1082,C0015011,ethinylestradiol,indication,21002731,C0001144,Acne vulgaris,T047,TREATS_CDtDO,,,True,False,False
2113,C0031184,perphenazine,indication,21000948,C0036341,Schizophrenia,T048,TREATS_CDtDO,,,True,False,False
2082,C0030827,benzylpenicillin,indication,21000303,C0031946,Pinta,T047,TREATS_CDtDO,C0700462,,False,False,False
2082,C0030827,benzylpenicillin,indication,21000123,C0038395,Streptococcal infectious disease,T047,TREATS_CDtDO,C0700462,,True,False,False
2052,C0030311,pancuronium,indication,21003025,C0002915,General anesthesia,T061,TREATS_CDtDO,,C0030310,False,False,False
703,C0009011,clonazepam,indication,21001089,C0238111,Lennox-Gastaut syndrome,T047,TREATS_CDtDO,,,True,False,False
2492,C0038665,sulbactam,indication,21002129,C0341503,Bacterial peritonitis,T047,TREATS_CDtDO,C0282355,,False,False,False
2585,C0039468,temazepam,indication,21003063,C0917801,Insomnia,T184,TREATS_CDtDO,,,True,False,False
2572,C0075870,tazobactam,indication,21002145,C0243001,Abdominal abscess,T047,TREATS_CDtDO,C0724700,,False,False,False
2725,C0040864,triamcinolone,indication,21001770,C2607914,Allergic rhinitis,T047,TREATS_CDtDO,,,False,False,False
2725,C0040864,triamcinolone,indication,21005677,C1290159,Subacute bursitis,T047,TREATS_CDtDO,,,False,False,False
1261,C0016875,fusidic acid,indication,21002586,C0030578,Paronychia,T047,TREATS_CDtDO,,,False,False,False
1208,C0016351,fluorometholone,indication,21004572,C0035854,Rosacea,T047,TREATS_CDtDO,,,False,False,False
2146,C0031469,phenylephrine,indication,21001283,C0009766,Allergic conjunctivitis,T047,TREATS_CDtDO,C0304428,,False,False,False
2183,C0071102,pipecuronium,indication,21003108,C0026836,"Muscle relaxation, function",T042,TREATS_CDtDO,,,False,False,False
2245,C0032950,prednisolone,indication,21000169,C1275687,Herpes zoster keratitis,T047,TREATS_CDtDO,,,False,False,False
2245,C0032950,prednisolone,indication,21000404,C0036202,Sarcoidosis,T047,TREATS_CDtDO,,,True,False,False
2233,C0074710,pramipexole,indication,21004851,C0035258,restless legs syndrome,T047,TREATS_CDtDO,C0772054,,True,False,False
2243,C0071836,prednicarbate,indication,21005418,C0406326,Scalp psoriasis,T047,TREATS_CDtDO,,,False,False,False
786,C0011015,daunorubicin,indication,21000486,C0023487,acute promyelocytic leukemia,T191,TREATS_CDtDO,C1289972,,True,False,False
842,C0887411,dextromethorphan,indication,21001752,C0242429,Sore throat symptom,T184,TREATS_CDtDO,,,False,False,False
2640,C0039957,thiouracil,indication,21000581,C0040127,Thyrotoxic crisis,T047,TREATS_CDtDO,,,False,False,False
2727,C0040867,triamcinolone diacetate,indication,21001879,C0005138,Berylliosis,T037,TREATS_CDtDO,,,False,False,False
2745,C0041009,trihexyphenidyl,indication,21001054,C0242422,Parkinsonism,T047,TREATS_CDtDO,C0003830,,True,False,False
2742,C0040989,triflupromazine,indication,21003223,C0027497,Nausea,T184,TREATS_CDtDO,C0304376,,False,False,False
2759,C0041086,trioxsalen,indication,21002636,C0349506,Photosensitivity,T033,TREATS_CDtDO,,,False,False,False
1280,C0753645,gatifloxacin,indication,21001806,C0032308,Staphylococcal pneumonia,T047,TREATS_CDtDO,,,False,False,False
1348,C0062092,halazepam,indication,21000967,C0003467,Anxiety,T041,TREATS_CDtDO,,,False,False,False
1386,C0020264,hydrocodone,indication,21001766,C0035455,Rhinitis,T047,TREATS_CDtDO,C0546868,,False,False,False
2379,C0073374,rifaximin,indication,21008952,C0019151,Hepatic encephalopathy,T047,TREATS_CDtDO,,,True,False,False
2337,C0123091,quetiapine,indication,21000953,C0338873,"Bipolar affective disorder, current episode manic",T048,TREATS_CDtDO,C0724680,,False,False,False
961,C0013090,doxycycline,indication,21001768,C0037199,Sinusitis,T047,TREATS_CDtDO,C3640797,,True,False,False
1005,C0014025,enalapril,indication,21005671,C3698411,Asymptomatic left ventricular systolic dysfunction,T046,TREATS_CDtDO,C0700452,,False,False,False
987,C0012695,edetic acid,indication,21003592,C0232335,Digitalis toxicity by EKG,T034,TREATS_CDtDO,,C0013618,False,False,False
2825,C0042679,vincristine,indication,21000471,C0019829,Hodgkin's lymphoma,T191,TREATS_CDtDO,C0042680,,True,False,False
3050,C0006466,butacaine,indication,21004198,C0005697,Neurogenic bladder,T047,TREATS_CDtDO,C0521936,,False,False,False
1388,C0020268,hydrocortisone,indication,21001371,C0395818,Malignant otitis externa due to Pseudomonas aeruginosa,T047,TREATS_CDtDO,,,False,False,False
1452,C0021961,iodamide,indication,21002996,C0412293,Venography: peripheral,T060,TREATS_CDtDO,C0065884,,False,False,False
1465,C0022028,iopanoic acid,indication,21001931,C0358514,Diagnostic aid,T130,TREATS_CDtDO,,,False,False,False
2436,C0074393,sertraline,indication,21001022,C0011581,Depressive disorder,T048,TREATS_CDtDO,C0600526,,True,True,False
2468,C0887525,spectinomycin,indication,21000267,C0153195,Acute gonococcal cervicitis,T047,TREATS_CDtDO,,C0001268,False,False,False
2475,C0037982,spironolactone,indication,21003125,C0013604,Edema,T046,TREATS_CDtDO,,,True,False,False
1527,C0022625,ketoconazole,indication,21000313,C1384589,Tinea cruris,T047,TREATS_CDtDO,,,True,False,False
1051,C0014810,erythromycin ethyl succinate,indication,21002894,C2242472,Infection of bone,T047,TREATS_CDtDO,,,False,False,False
1128,C0209227,famciclovir,indication,21000175,C1274323,Recurrent genital herpes simplex,T047,TREATS_CDtDO,,,True,False,False
2868,C0257685,zoledronic acid,indication,21002900,C0029458,Postmenopausal osteoporosis,T047,TREATS_CDtDO,C2700333,,True,False,False
2843,C0031862,phytomenadione,indication,21002896,C0029456,osteoporosis,T047,TREATS_CDtDO,,,False,False,False
3658,C0078643,xylometazoline,indication,21004249,C1260880,Nasal discharge,T184,TREATS_CDtDO,C0134258,,True,False,False
1676,C0083381,meloxicam,indication,21002808,C3495559,Juvenile rheumatoid arthritis,T047,TREATS_CDtDO,,,False,False,False
2600,C0085173,terfenadine,indication,21003174,C0037383,Sneezing,T033,TREATS_CDtDO,,,True,False,False
2725,C0040864,triamcinolone,indication,21000637,C0405580,Adrenal cortical hypofunction,T047,TREATS_CDtDO,,,False,False,False
2725,C0040864,triamcinolone,indication,21002691,C0033777,Pruritus of genital organs,T184,TREATS_CDtDO,,,False,False,False
2656,C0040193,ticarcillin,indication,21000110,C0684256,Bacterial septicemia,T047,TREATS_CDtDO,C0546880,,False,False,False
2684,C0040341,tobramycin,indication,21002597,C1318973,Infection due to Staphylococcus aureus,T047,TREATS_CDtDO,C0027519,,False,False,False
1217,C0016374,fludroxycortide,indication,21002692,C0149922,Lichen simplex chronicus,T047,TREATS_CDtDO,,,False,False,False
1261,C0016875,fusidic acid,indication,21002724,C0016436,Folliculitis,T047,TREATS_CDtDO,,,False,False,False
3524,C0073085,resorcinol,indication,21003119,C0152030,Skin irritation,T184,TREATS_CDtDO,,,False,False,False
3333,C0065841,meclocycline,indication,21001947,C0149704,Gingivostomatitis,T047,TREATS_CDtDO,C0700494,,False,False,False
4213,C0063077,hydrocortisone acetate,indication,21002655,C0011608,Dermatitis herpetiformis,T047,TREATS_CDtDO,,,False,False,False
1611,C0126177,loteprednol etabonate,indication,21001251,C0259799,Punctate keratitis,T047,TREATS_CDtDO,,,False,False,False
1768,C0025815,methylprednisolone,indication,21000630,C0701163,Adrenogenital disorder,T019,TREATS_CDtDO,,,False,False,False
1738,C0025625,methapyrilene,indication,21003174,C0037383,Sneezing,T033,TREATS_CDtDO,C2064778,,False,False,False
1813,C0026187,minocycline,indication,21000292,C0018190,Granuloma inguinale,T047,TREATS_CDtDO,C0026186,,False,False,False
1790,C0025872,metronidazole,indication,21002401,C0041343,Tubo-ovarian abscess,T047,TREATS_CDtDO,C0282239,,True,False,False
1795,C0025893,mezlocillin,indication,21002159,C1112209,Infectious disease of abdomen,T047,TREATS_CDtDO,,,True,False,False
2727,C0040867,triamcinolone diacetate,indication,21002247,C0027726,Nephrotic syndrome,T047,TREATS_CDtDO,,,False,False,False
2146,C0031469,phenylephrine,indication,21003153,C0393735,Headache disorder,T047,TREATS_CDtDO,C0304428,,False,False,False
2187,C0031955,piperacillin,indication,21000261,C0275652,Acute gonococcal urethritis,T047,TREATS_CDtDO,C0700463,,False,False,False
2245,C0032950,prednisolone,indication,21002642,C0011616,Contact dermatitis,T047,TREATS_CDtDO,,,False,False,False
2245,C0032950,prednisolone,indication,21001912,C0004031,Allergic bronchopulmonary aspergillosis,T047,TREATS_CDtDO,,,True,False,False
2245,C0032950,prednisolone,indication,21002627,C0036508,Seborrheic dermatitis,T047,TREATS_CDtDO,,,False,False,False
769,C0010654,cysteine,indication,21000779,C0002726,Amyloidosis,T047,TREATS_CDtDO,C2699537,,False,False,False
824,C0011777,dexamethasone,indication,21002691,C0033777,Pruritus of genital organs,T184,TREATS_CDtDO,,,False,False,False
824,C0011777,dexamethasone,indication,21002627,C0036508,Seborrheic dermatitis,T047,TREATS_CDtDO,,,False,False,False
1388,C0020268,hydrocortisone,indication,21001283,C0009766,Allergic conjunctivitis,T047,TREATS_CDtDO,,,True,False,False
1407,C0074814,ibuprofen,indication,21003079,C0030193,Pain,T184,TREATS_CDtDO,,,False,False,False
1569,C3661457,levofloxacin,indication,21002328,C0520775,Klebsiella cystitis,T047,TREATS_CDtDO,,,False,False,False
38,C0284941,acamprosate,indication,21000996,C0001973,Alcoholism,T048,TREATS_CDtDO,C0592789,,True,True,False
2284,C0033399,promazine,indication,21004850,C0012734,Disruptive behavior disorder,T048,TREATS_CDtDO,C0546875,,False,False,False
913,C0012472,dinoprostone,indication,21002534,C0000810,Incomplete miscarriage,T046,TREATS_CDtDO,,,False,False,False
968,C0043822,drospirenone,indication,21002731,C0001144,Acne vulgaris,T047,TREATS_CDtDO,,,False,False,False
956,C0013085,doxepin,indication,21001022,C0011581,Depressive disorder,T048,TREATS_CDtDO,C0700535,,True,True,False
918,C0012525,diphenoxylate,indication,21003246,C0011991,Diarrhea,T184,TREATS_CDtDO,C0282145,,True,True,False
934,C0025368,levomenthol,indication,21003026,C0002921,Local anesthesia,T061,TREATS_CDtDO,,,False,False,False
1563,C0876060,levetiracetam,indication,21001101,C0234974,Simple partial seizure,T047,TREATS_CDtDO,,,False,False,False
1536,C0022957,lactulose,indication,21000695,C0220994,Hyperammonemia,T046,TREATS_CDtDO,,,True,False,False
1610,C0126174,losartan,indication,21001432,C0020538,hypertension,T047,TREATS_CDtDO,C0700492,,True,True,False
1605,C0065180,loratadine,indication,21001775,C0027424,Nasal congestion,T184,TREATS_CDtDO,,,True,False,False
1584,C0663241,linezolid,indication,21002597,C1318973,Infection due to Staphylococcus aureus,T047,TREATS_CDtDO,,,False,False,False
1641,C0025023,mebendazole,indication,21000386,C0040954,Trichuriasis,T047,TREATS_CDtDO,,,True,False,False
279,C2746099,aztreonam,indication,21002327,C0577708,Escherichia coli urinary tract infection,T047,TREATS_CDtDO,,,False,False,False
348,C0005308,betamethasone,indication,21002692,C0149922,Lichen simplex chronicus,T047,TREATS_CDtDO,,,False,False,False
348,C0005308,betamethasone,indication,21002658,C0030807,Pemphigus,T047,TREATS_CDtDO,,,True,False,False
2521,C0038702,sulfanilamide,indication,21000322,C0700345,Candidal vulvovaginitis,T047,TREATS_CDtDO,,,False,False,False
2481,C0038425,streptomycin,indication,21000057,C0006309,Brucellosis,T047,TREATS_CDtDO,C0038426,,True,True,False
2579,C1137921,tegaserod,indication,21006768,C1868889,Irritable bowel syndrome characterized by constipation,T047,TREATS_CDtDO,,C0537147,False,False,False
972,C1505021,duloxetine,indication,21000971,C0270549,Generalized anxiety disorder,T048,TREATS_CDtDO,,,False,False,False
1048,C0014806,erythromycin,indication,21002598,C0554628,Streptococcus pyogenes infection,T047,TREATS_CDtDO,C0059566,,False,False,False
1768,C0025815,methylprednisolone,indication,21003378,C0002994,Angioedema,T046,TREATS_CDtDO,,,False,False,False
1768,C0025815,methylprednisolone,indication,21003410,C0036830,Transfusion reaction due to serum protein reaction,T047,TREATS_CDtDO,,,False,False,False
1768,C0025815,methylprednisolone,indication,21002812,C2894027,Post traumatic osteoarthritis,T046,TREATS_CDtDO,,,False,False,False
2082,C0030827,benzylpenicillin,indication,21000259,C0039128,Syphilis,T047,TREATS_CDtDO,C0700462,,True,False,False
